id,text,label
57,95. சதவிகிதம் நகை தொழிலைவடக்கன் பறித்து விட்டான் தமழ்நாட்டில் தமிழருக்கு கிடைக்க வேண்டிய வருமானம் வடமாநிலத்தார்களுக்கு சென்று கொண்டிருக்கிறது,1
3810,இந்த அக்கறை தமழக மக்கள் மீது இருக்க வேண்டும். இரயில்வே வேலையும். சரி இரயிலில் ழுன் பதிவு பெட்டியில் ஏறிக்கொண்டு அட்டுலியம் செய்கின்றனர்.,0
140,"அடய் முதல் தமிழர்களா இவனுங்க வடக்கன்ஸ் இல்ல கிளக்கன்ஸ் - மேற்கு வங்காளம் பெங்காலி மம்தா பானர்ஜி --- மோடி ஆளும் மாநிலம் இல்ல மம்தா பானர்ஜி ஆலாம் மாநிலம்
",1
4589,வடக்கன் வருவதால் தமிழ்நாட்டில் வாழும் பொது மக்களுக்கு மிகவும் துன்பங்கள் ஏற்படுகிறது,1
2381,இதெல்லாம் பார்த்தாவது தமிழ் மக்களுக்கு சிந்திக்க வேண்டும்,1
5316,"முதலாலிய சுரண்டல் தான். குறைந்த கூலி, அதிக நேரம் வேலை, பணி நிரந்தரம் செய்யவேண்டியதில்லை. சங்கம் அமைக்க முடியாது உரிமையற்ற அடிமைகளாக முதலாளிகள் வைத்திருக்கிறார்கள்.",0
1640,பிச்ச எடுக்க வந்துட்டு எங்களுக்கும் வேலை இல்லாம பண்ணிட்டு சேட்டை டேஷ் அகத்த பாரு .. அடிச்சி வடக்க ஓடவிட்டு சங்கிய விரட்டனும்,1
4520,Poi picha edukalaam indiaglitz tamizhana ipdi kelava paduthunathukuuu,0
489,"Unmai....than.... Tamilnadu south side pooora..North Indians than nadurathu kala parikarthu.....ella velaium..vayal kaadu la seiranga ..
Nama aaalunga...only Owner vela erutha seivanga...",0
317,எவ்வளவு வருஷம் ஆனாலும் அவர்கள் தமிழ் படிக்க மாட்டார்கள்.    நீங்கள் தான் ஹிந்தி மொழி பேசவேண்டும்.அதுதான நடக்கிறது.,1
6827,THULUVA VELLALANDA🔰VOC VAMSAMDA🔰NANGA💓💪 MADURAI😈,0
3905,Language is for just communication athavachikittu why problem.  Indians India la thana irukanga etho foreign maari scene ah pottuttu. Ivanungalum vela seyyamaatanga vela seyyaravanayum vidamaatanga,0
964,"https://youtu.be/7wXcAC_mBQQ 

திருப்பூரில் தமிழர்களை அடித்துவிடுகிறார்கள் விரட்டப்படுகிறோம்",1
2217,"Thamil makkal,mozhi,inam, ellam azhinthuvidum enru ninaikurean. Orea kavalaya irukku.",1
3912,"உங்கள் மூளை வேலை செய்வதை நிறுத்திவிட்டதா?  நீங்கள் தமிழ்நாடு தமிழ்நாடு மாநிலத்தைச் சேர்ந்தவர்.  உண்மையில் இந்தியா ஒரு நாடு மற்றும் இந்திய குடிமக்கள் அனைவரையும் மதிக்க வேண்டும்.  இந்தி மொழியின் அடிப்படையில் இந்தி பேசும் மக்களை எப்படி குற்றம் செய்யாமல் கொல்ல முடியும்?  நீங்கள் இந்தியாவை நம்புகிறீர்களா இல்லையா என்பதை முதலில் நீங்கள் தீர்மானிக்க வேண்டும்?  நீங்கள் இந்தியரா இல்லையா?  இவன் வட இந்தியன், தென்னிந்தியன் என்று என்ன குப்பையைப் பரப்புகிறீர்கள்?  நாம் அனைவரும் உண்மையில் இந்தியர்களா?  இந்தியாவில் உள்ள அனைத்து மக்களுக்கும் வேலைவாய்ப்பைப் பெறுவதற்கு உரிமை உள்ளது மற்றும் உள்ளூர் மக்களின் நிலத்தில் தொழிற்சாலை திறக்கப்படுவதால், உள்ளூர் மக்களுக்கு முன்னுரிமை அளிக்கப்பட வேண்டும் என்பதையும் நாங்கள் ஆதரிக்கிறோம்.  ஆனால் வன்முறை தீர்வல்ல, இதற்கு அரசாங்கமும் சட்டங்களை இயற்றலாம்.  நீங்களும் கடினமாக உழைக்கிறீர்கள், போட்டியிடுங்கள்.  இந்த இந்திய நாடு அனைவருக்கும் சொந்தமானது.  நீங்கள் உங்கள் தமிழ் கலாச்சாரத்தையும் தமிழ் மொழியையும் உயிர்ப்புடன் வைத்திருக்கிறீர்கள் ஆனால் இந்தி மொழியை மதிக்கிறீர்கள்.  உங்கள் மக்களின் இந்தி மொழியை வெறுக்கிறீர்கள், ஆங்கில மொழியை விரும்புகிறீர்கள் என்று தமிழக மக்களே எப்படி ஏமாறுகிறீர்கள்.  அதேசமயம் தமிழ், ஹிந்தி, ஆங்கிலம் மற்றும் இந்தியாவின் அனைத்து மொழிகளையும் நாம் மதிக்க வேண்டும், அனைவரும் கற்க வேண்டும்.  மொழி என்பது தொடர்பு சாதனம், எந்த ஒரு மனிதனையும் அவன் மொழியின் அடிப்படையில் வெறுக்கக் கூடாது.",0
6432,சரியான புரிதல் உடையார் அவர்களே!,0
4029,இப்ப தெரியுமா இன்னும்  கொஞ்ச  காலத்திலே  தழிழ்நாடே காணாமல்  போகும்.,1
5969,ஹோலிக்காக போறவனுகள போய் ஏன்டா இப்படி புழுகுறீங்க... போறவங்க போகட்டும் இருக்குவங்க கரைக்ட்டா இருக்கட்டும்... இதுல ஊடகம் தான் ரொம்ப ரொம்ப மோசம்...,0
7835,sun tv thaan Tamil naattula aanmeegam ivvalavu thooram valara kaaranam.... theriyuma oi,0
1710,First Hindhi karangala tamilnadu la Vida kudathu,1
2091,பிறமொழி பேசும் மக்களிடம் வரவு (கடைகளில் எந்த பொருளும் வாங்காதீர்கள்)செலவு வைத்துக் கொள்ளாதீர்கள் தமிழர்களே!,1
3753,"அந்த ஆயில் நாத்தத்துல என்னாமா வேலை வாங்கினீங்க, hydralic punch machine-ல கை போனவன் எத்தன பேர். அந்த பாவமெல்லாம் சும்மா விடுமா, வடவர்களே உங்க ஊருக்கு பத்திரமா போய் சேருங்க, உங்க ஊரை வளப்படுத்துங்க. புள்ள குட்டிகளோட சந்தோஷமா இருங்க.",0
2917, @shanmugamvenkatesan5514  ne oompu thevdyauku porantha thevdya payale kozhi podum muttai un vayila en kottta da kelattu boomer pu😂😂🤣,1
2730,individual cases will be there i accept that but maximum tamilians will learn the state language.,0
849,Nan kelvi keta aatkaluku tamil theriaadhu..,0
7770,கோயில் / கோவில் -  மகா கவி  வாக்கு பலித்து விட்டதோ?,0
7072,இராமநாதபுரம் மாவட்டம் கமுதி காரன்,0
1936,அவனுங்களுக்கு இது மாதிரி idea  இருக்கோ இல்லியோ நீ பேசி பேசி அவனுங்களுக்கு இந்த idea வந்துடும் போல.......,0
3975,Kolkatta karanai kandippa check pannanum kaaranam niraya bangladesh naattukaran enga vanthu kolkattannu sollikittu erukkuranuga..,0
4050,Enna pechu ennappa namma tamilargal vera statela illaya veranatula illaya adutha alkavandha ippadi pesringa,0
7077,"சைவ பிள்ளை அல்லது சைவ வேளாளர், கார்காத்த பிள்ளை அல்லது கார்காத்த வேளாளர் ,  இவர்கள் வெள்ளாளர் மரபு தானே.. இவர்கள் வைவ உணவு மட்டுமே உண்பார்கள் இவர்கள் எப்படி.. அகமுடையார் மரபில் வருவார்கள் ?",0
5149, @liya-nf6ic   போடி ஓலு மாறி,0
3778,வடமாநிலத்தில் இருந்து வந்த திருப்பூரில் இருந்து பாதுகாக்கிறது தமிழ் நாட்டை விட்டு வெளி மாநிலத்திற்கு சென்று பாதுகாப்பு உண்டு,0
6308,இவன் கண்களை பாருங்கள்  பொய் சொல்வது புறியும் வேந்தர் மருவி இந்திரன் என்று மருவி மருவி எல்லாம்  இவனே இவர்களே  முடிவு கட்டுகிறார்கள்  நாதாரி இவன் இவன் பேச்சை  கேட்பது முட்டாள்தனம்,1
5265,மாற்றம் வேண்டும் என்றால் சீமான் அவர்க்கு வாக்களியுங்கள் 👍,0
7717,"@Naa Nallamuthu  Everyone in this tamilnadu has been reached the higher level of education 🤣🤣🤣🤣........that doesn't mean they had reached liver lever of development index......you peoples only have just a degree paper🤣🤣🤣🤣🤣🤣 but lack of employment.....still you peoples at very  backward only doing agriculture,farming,🐃 maadu meikradhu🤣🤣🤣🤣",1
3993,அவர் அவர் அவர்கள் ஊரில் இருக்கட்டும். தேவையில்லாத பிரச்சனைகளை தவிர்க்கலாம்,0
606,Tamil desiyam Kaalathin kattayam,0
7479,Foolish bhramins! First both divisions fight against dravidian model anti-hindus who  heavily criticising bhramins community and their culture,1
1868,"""யாதும் ஊரே யாவரும் கேளிர்"".. இது தமிழ் மொழியில் தானே எழுதப்பட்ட வாக்கியம்.. தமிழ் பெருமை வள்ளுவர் பெருமை பேசினால் போதுமா? அதில் உள்ள அர்த்தத்தில் சிறிதளவு கடைபிடிக்கலாமே!!!",0
2458,When u r asking this to them ...be concerned about our tamil peoples staying in other states in crores...💀,0
6043,​ @Surya-ne8ks  appo ni entha inam oh antha inama😅😅😅😅,1
4468,டேய் பல தமிழர்களும் பொழப்புகாக வட மாநிலத்தில் இருக்குறாங்க… எல்லாரும் பொழப்புக்காக தான் டா… எல்லாரும் இந்தியனே❤,1
1541,அவனை  செருப்பால நாலு  போட்டு அனுப்பனும்,1
2429,Appdi lam pakka mudiyathu mooditu podaa,0
2376,பட்டது பொதும் இனி தான் ஆட்டம்,1
22,ஆமாம் நானும் ஒப்புக் கிறேன் கட்சிகளை அரசியல்வாதிகளை கண்டித்து எதிர்த்து அவர்களுடைய அராஜகத்தை கவுன்சிலர் வட்ட செயலாளர் எம்எல்ஏ மந்திரி அதிகாரிகளின் அராஜகத்தை கண்டித்து வீதிக்கு வந்து போராடும் கலாச்சாரத்தை நாம் இப்போதே ஏற்படுத்த வேண்டும் அப்போது தான் தமிழ்நாட்டை காக்க முடியும் இல்லை ஏற்கனவே வாழ தகுதியான இடமா என்ற கேள்வி இருக்கிறது,0
5369,எங்க cm க்கு நீ சொல்லி குடுக்ரீயா.... அத போய் ஊன் cm ட சொல்ரா வேன்ன.....,1
1342, @shadowboy7218  ippdi irukkadhuku muzhu kaaranam avunga thappu nu Solla mudiyaathu...avinga government avingala yosikka vidamaa muttaalaaki vachutaanga....,0
2916, @Balabala-sn8iq  unga amma koothiya kilikanum da thevidaya mavanae🤣🤣,1
6722,"அய்யா இன்றைக்கு ஒரு 500 ஜாதிகள் இருப்பதாய் வைத்துக் கொள்வோம்...
சுமார் 1000 வருடங்களுக்கு முன்பு 250 ஜாதிகள் இருந்து இருக்கும்..அதற்கும் 1000 வருடங்களுக்கு முன்பு 125 ஜாதிகள் இருந்து இருக்கும்..
நீங்கள் 1000 வருட வரலாற்றை மட்டுமே பேசுறீங்க...3000 ஆண்டுகளுக்கு முன்பு ஜாதியே இருந்து இருக்காது..
இப்போ என்ன நிலைமை இருக்குதோ அது பாருங்க..
உங்கள் சுயநலத்திற்காக முக்குலத்தோர் ஒற்றுமையை சிதைக்காதீங்க...",0
1150, @jisoo_angel_world  pombalaigalum dhan ippo lam kudikaranga pasanga mattu illa,0
6642,Pallarhal 3%than vellalarhal 33%vellalarhale thaniyaha arasiyal kalam kana vendum appothu than nam power arasukku theriyum,1
2061,தமிழர்கள் கடைகளில் மட்டுமே பொருள்களை வாங்குங்கள்!,0
6271,Adhu Kula deivam kovil nu soldraanga. Vimal Varmas explained it clearly.,0
5381,Please get lost North indians,1
6192,அடப்பாவிங்களா!இட ஒதுக்கீட்டைப் பற்றி இவர்களுக்கு புரிதல் இவ்வளவுதானா?இது இட ஒதுக்கீட்டு பிரச்சினையா?அல்லது சாதி பிரச்சினையா??0,0
785,"இன்று குறைந்த சம்பளத்திற்கு பிறமாநிலத்தவர்களை பணியமர்ததும் முதலாளிகளின் இந்த தவறு நாளை இவர்களிடம் குறைந்த சம்பளத்திற்க்கு தமிழர்கள் பணிபுரிவார்கள் , எந்த மாநிலத்தவராக இருந்தாலும் நியாயமான ஊதியத்துடன் தரமான வேலைப்பாடுகளில் கவனம் செலுத்தப்பட வேண்டியதுதான் ஒரே தீர்வு.",0
7570,வடகலை/தென்கலை மொத்தமா எல்லோருமே கிருக்கு கூ..யான்க😂😂😂😂,1
2803,sari bro Anga unakku vote urimai kudukkurangala.... Atha vidu 1 day ku 15000 Peru varanga intha Maathiri Tamil aalunga vera oorukku pona Anga irrukkuravanga summa irruppangala sollu...,0
5120,அவங்களுக்கு எதுக்கு இப்ப சொம்பு அடிக்குறிங்க????,1
733,Please vote for seeman sir. Will change everything no worry guys.. be positive.,0
2362," @mohamedkassali8205  பெட்ரோல குடிக்க முடியாது கூமட்ட.....
வெளிநாட்டு அரேபியனுக்கு நாங்க  கோதுமை அரிசி அனுப்பலைனா பசியில செத்து போயிருவான்...
பரவாயில்லயா.....",0
6488," @user-pm3ol6oc9z  பள்ளர் பிரமாண வப்பாட்டி மகன் னு பிரிட்டிஷ் ஆவணம் சொல்லுது.
அப்படினா என்ன அர்த்தம்?",1
4488,தமிழ் நாடு ல matum தா இருக்காங்களா. Vadakans. நம்ப தமிழ் alluga கூட. Delhi ல இருக்காங்கங்க ல யோசிக்க வேண்டிய விஷயம் 🙏🏻🙏🏻🙏🏻🙏🏻 please all are indian. Army soliders ல india யா வா protect pandraga ஆன நம்ப. State to state அடிச்சி கிட்டு இருக்கோம்,1
5035,adichi vidatha avanga tamilan illa.overall people from south states..in south india crores of bnorth indian irukanga...,0
3460,வடமாநில இந்தியர்களால் தமிழ்நாட்டில் தமிழர்களுக்கு பாதுகாப்பு இல்லை,1
163,"சென்னை அணியின் கேப்டன் ஹா வடக்கன் தி பா
",0
3476,வட  இந்தியrgal   packing for holy festival and other festival ....they are ஜாலி  jolly. They are dare enough to form a mass crowd of 300 to 400 workers and drive or chase the tamil natives. So arrest the vada indians who took weapons  belt  logs iron rods. Find out the truth who is behind them and instigating North indians and creating disharmony.   Thank you.,1
2901, @goldenglory9384  so what about Tamils living in north,0
7341,தமிழுக்காக போராடும் இவர்களை பாதம் பணிகிறேன்….🙇‍♂️,0
409,ப்ரோ சேலம் கரூர் மதுரை புல்லா நாத்து நட்ரது களை எடுக்கரது வரை ஏரி வேல ஓட வேலனு இவனுங்க தான் இருக்கானுங்க..நம்மாளுங்க பூராம் இவனுங்க கிட்ட கஞ்ச வாங்கி அடிச்சிட்டு ஒயின் ஷாப்ல குடிச்சிட்டு குற்றவாளியா மாறுதுங்க..இப்பிடியே போனா சோத்துக்கு கூட இவனுங்ககிட்ட பிச்ச எடுக்கர நிலை வந்துடும்...மதிக்க கூட மாட்டானுங்க...அடி போடனும்,1
6905," @karthikt3852  apram pachayappa mudaliyar, ethiraj mudhaliyar, natesa mudhliyqr ellarum agamudayar thaan. Unnala 300 varusathukkku sengunthar mudhali nu use pannatha katta mudiyuma.",0
4596,"ஹிந்தி காரன் என்னமோ பெரிய யோக்கியன் மாதிரி பேசிட்டு இருக்கான், நீங்க அதை கேட்டுட்டு இருக்கீங்க இப்பவே திருப்பூர் ல துரத்தி துரத்தி அடிக்கிறான். இப்படியே மடியில போட்டு கொஞ்ச நாளைக்கு நல்லா வச்சிருப்பான்",1
7117,"அகத்தியர் வட இந்தியாவில் பிறந்தார் என்று நான் குறிப்பிடவில்லை, ஆனால் அகத்தியர் மற்றும் சிந்து சமவெளி நாகரிகத்தின் பெல்ட் ஆகியவற்றுடன் மிகவும் வலுவான உறவு இருந்தது.",0
480,S ⭐Jai Bhim 369 vibrationS ⭐Independent MEdia MindS Political SignS of VadakkanS  updateS Meet a Stranger ⭐ Every Still haS a Story & Every Single One of uS are reSponSible towardS Celebrating TeacherS Life by Decording Dr Kalam Sir Political SignS & itS RootS Dr Ambedkar INDIA 2020 2050 😇 StarRootS MEdia ServiceS,0
5246,இமயம் முதல் குமரி வரை வட இந்தியரின் ஆதிக்கம் அதிகமாக உள்ளது மேலும் சரியாக வேலை செய்யாமல் நம்மவர்கள் ஏமாற்றுவது  என்றாகிவிட்டது,1
2630,Ommela dai potti avanuga kittala poii kelvi kekura alavuku poitingalaa daaa,1
1231,"தமிழன் இப்டி பேசிகிட்டே தான் திரியுறான், வடக்கான் குடியேற்றமும் தமிழன் வேலையின்மையும் பெறுகுக்கிட்டே போகுது. தமிழ்நாடு வடநாடு பெயர்மாற்றம் நாள் வெகு தூரம் இல்லை.",0
3341,வட மாநிலத்தில் தமிழர்களுக்கு ஒரு பிரச்சனையென்றால் அரசாங்கமே தன்னுடைய மாநிலத்தாருக்கு ஆதரவாக தமிழர்களை கொருமைப்படுத்துகிறார்கள் ஆனால் தமிழ்நாட்டில் வேற்று மாநிலத்தாருக்கு பிரச்சனையென்றால் அரசு வேற்று மாநிலத்தாருக்கு பாதுகாப்பு கொடுக்கிறது இதுதான் தமிழர்களின் நீதி.,1
6758,"Anchor Do your job don't try to twist those who respect you and be subservient to those who are rude to you. Give respect to AathiNarayanan sir, don't underestimate those who are brave yet humble. Hats off to AathiNarayanan sir.",0
3696,Tamil person ponna than tamilnadu feel pannanum but why North Indian ?,0
4626,Srilankapolatamilnadumnasamaganumaneenorthstatepoda,1
2592,அவன் பொருள் எடுத்து அவன போட சொன்னா நீ பொருளை எடுத்து ஒடிச்சி போட்டுட்ட ... மைக் கீழப் போட்டுட்டு பாணி பூரி சேல் பண்ணு,1
575,நல்ல பதிவு.... தமிழ்நாடு இனி வட இந்தியன் பிடியில்.... தமிழனுக்கு வேலை எப்படி கிடைக்கும்...,0
4103,Andha dislike poota 104 thevudiya pullaiga seettu pundaingala thaan irupainga,1
5355,neengal varalaam vaelai seiyyalaam aanaal otturimai ongaluku kodupathu land virpathu ithai tamilargal virumpavillai.tamilanadu arasu ithai kavanikka vaendum.,1
3677,வட இந்தியர்களை செருப்பால் அடித்து விரட்ட வேண்டும் 🤬,1
1429,இத நாம அவன் ஊர்ல செஞ்சிருந்த நம்மள சாவடிச்சிருப்பான்.  நல்ல பேசறாங்க நியாயம். ஒற்றுமைய இருன கேக்கறாங்கள...,0
3293,வடக்கனை தமிழ்நாட்டை விட்டு விரட்ட வேண்டும் திருட்டு பயலுங்க முதலமைச்சர் 🙏அய்யா கவனத்திற்கு.,1
4265,Vaalga valamudan Vaalga vaiyakam. Naam tamilar kattchi vellum ulagam pottrum,1
125,"சிலர் தமிழ்நாட்டை நேசிக்கிறார்கள் அதனால் தான் இங்கே
",0
5420,poidu thiruba vanthuduvanuga🤷‍♀,1
2857,எதுக்கு இந்த மானம் கெட்ட பொழப்பு உனக்கு முட்ட டுமிலா,1
1076, @paari3  seeman ilangai thamizargalkita panam vangitu thamiz nata izanada mathi ilangai thamizargaluku vithuduvan.,0
7644,பேஷ் பேஷ் ரொம்ப நன்னா இருக்கு ஓய் ..!! ஏன் இந்த ரெண்டு அபிஷ்ட்டுக்களும் ஏன் அடித்துக்கொண்டு சிண்டை (குடுமியை) பிச்சிகொள்கிறது..?,0
486,அண்ணா எங்கள் ஊர் கும்மிடிப்பூண்டிக்கு ஒருமுறை வரவேண்டும்,0
1059," @ishd8721  bro you guys are being ruled by non Sinhalese for so long you guys have lost any amount of self respect, I think.",0
5485,​ @PUDHUVAI53  muttal ne thaanda ini yemaatha mudiyathu naan thamilan aprotha indian,0
6699,🤔🤔13:55 இந்த ஒரு பாயிண்ட் போதுமே ஜாதி சண்டை உருவாக்க என்று பன்னி மூஞ்சியின் சிரிப்பில் தெரிகிறது.😀😁😀😀🤫,1
5227,Dei avanunga Inga vandhu namma makkaluku Vela thara koodathu nu solli porattam panraanga,0
1754,ஓரு மீடியாயவும் இதை காமிக்க மாட்டார்கள்,0
7280,"Vadakalai yo thenkalai yo, rendum echikalai nga 🤣🤣",1
1351,அவனை பார்த்தால் திருந்தின மாதிரி தெரியல,0
4868,"தமிழ்நாடு ஒரு இன அழிப்புக்கு தயாராகி கொண்டு இருக்கிறது. இந்த பேட்டிஎடுக்கும் முட்டாள்கள்  பாவம்,இவர்களுக்கு ஒன்றும் தெரியாது.",1
1219," @TamilEelam1  as far I have seen Tamil Nadu state ppl are educated (compared to north) and hence majority of us are not preferring labour jobs, which is a good sign.
And few Tamil ppl in labour jobs have to compete with vadakans, getting low paid salary that’s harsh truth. Or else they have to upgrade themselves to get better salary",0
270,Sir.  Few channels are following your work and meeting same place and doing similar videos r u aware of that,0
6413,ravindran duraisamy rss supporter. avan ella interviewlayum intha senthila perumaiya pesuran. ivanunga soldrathu kettu makkal pona yemanthu thaan poganum.,1
473,பேசியே கெட்டு போனவன் தமிழன் இரக்கப்பட்டே கெட்டு போனவன் தமிழன் தன் இனத்தை கெடுப்பதில் சாமர்த்தியசாலிகள் தமிழன்,0
799,தமிழ்நாட்டில் படித்த இளைஞர்கள்  விழிமாவளத்தில் நல்ல  உபயோகத்தில் வேலை செய்கின்றனர். ஆனால் வடநாட்டில் இருந்து வருபவர்கள்  இங்கு லேபர் வேலை செய்ய மட்டுமே அதிகப்படியாக வருகின்றனர். இங்குள்ள கூலித் தொழிலாளி  சாராயத்திற்கு அடிமையாகி விட்டது  இந்த திராவிட ஆட்சி,0
1946,Happy ipa nan elam place la marati vaikananum,0
4288,இந்த மானங்கெட்ட பசங்க திருந்த மாட்டாங்கபா!!!,0
736,1:33 bro na sourashtra my native madurai na relationship la sourashtra va irundha kuda identification la oru Tamilan bro madurai full ah sourashtra makkalum tamil makkalum  annan thambi Madhiri palagurange bro,0
6169, @comments_videos  athu avan kasula kettinna Sontha kovil.. un appan veetu kovil illa..,1
7506,பரகால்  மட ஜீயர்தான் முதன்முதலில் திருப்பதி பெருமாளை ஆராதித்தவர்,0
674,வட நாட்டவர்கள் ஆங்கிலேயர்கள் போல தமிழ் நாட்டை கபாலிகரம் செய்ய அனுப்பப் படவர்கள். தமிழர்கள் சுதாரிக்க வேண்டும்.,1
878, @SaurabhGupta-sn4yv  Here comes the vadakkan lol you can check the DNA of Tamil's who follow islamic theology it will come out as DRAVIDIANS... You have zero merit to question as of our identity go back to selling panipoori..,0
134,"அந்த ஹிந்தி காரன் தப்பு இல்ல நம்போ செம் தப்பு தான்
",0
1074, @paari3   போடா திராவிடன் தெலுங்கன் கட்சி,0
6194,அனைவரும் அனைத்து கோயில்களுக்கும் செல்லலாம்,0
1534,enda maarvadi thevidiya magana,1
873,100 percent correct Iam also Tamil residing in Mumbai,0
6006, @kalphanalogu2151  ஐயோ நீ‌ திறந்த மாட்ட 1933 ஜனவரி 8  கோவில் நுழைவு போரட்டம் நடந்தது தற்போது 2023 வெட்க மாக இருக்கிறது,0
3963,Avanunga holy festival kaga poranunga again varuvanunga 😋atha poi oru news uh podura vekkamey ilama🤣🤣🤣ipdi earn panurathuku vera etha panalam😂😂,0
7253,இரண்டு பிரிவும் வேண்டும். பிரிவினை காணாது பரத்தாமனை அன்புடன் தொழுபவரே உரிமைக்குரியவர்.,0
5020, @rajeswaridhivya7594  yes tamil people mind set ennaku wantha blood unnakku wantha thakkali chatni,1
4750,India glitz admin vadakanudaiya keepku poranthurupann polla,1
2077,அவன  முதலில் அடித்தூ விரட்டு (வட இந்தியன் ),1
713,"நண்பர்களே தயவு செய்து விழித்து கொண்டு செயல் படுங்கள். இல்லை என்றால் உங்களது உரிமை பரிக்கபடும். நானும் 2k kids தான் ஆனால் நம் எதிர் காலத்தை தயவு செய்து நினைவில் கொள்ளுங்கள்
""வில்லிது கொள்ளட தமிழா"" ""தமிழ் மண்ணை மிட்டு கொள்ளடா தமிழா """,0
7273,"This is exactly how DMK is diverting people from main political news! If DMK has the courage, cover Senthil Balaji's ED enquiry and arrest in Sun News! What a coward and corrupt government! 🤮",0
1545,polaika vanthudu vaai avunungalata namma rupaku nikkomnu pesuran,0
1261,Intha mari video eduthu tha inum power kudukiringa north people ku,0
6137," @shivan-cz5zi  முதலியார் BC ல வரும் , 30% இட ஒதுக்கீடு",0
25,"KGFக்கு வாங்க அண்ணா. இன்னும் உற்சாகமான, சுவாரஸ்யமான மற்றும் வலிமிகுந்த அனுபவங்களை இங்கே காணலாம். கொஞ்சம் யோசியுங்கள் சகோதரரே",1
6358,Whether Seeman  is  a authority ?. Basically this man is anti kalainger.,0
333,5:37 avlo innocent a irukkaru avan enna kolla adikka poraana inga dmk evloo kolla adikkuthu kuppa pasanga,0
6038,"டேய் அந்த பொம்பள விவரம் தெரியாம பேசுது,,, கிராமத்துல வசூலிக்கபடும் வீட்டு வரி, குடிநீர் வரி யை தான் அந்த தலித் பொம்பளை வரி கொடுக்குறோம்னு சொல்லுது,,, ஆனால் கோவில் வரி என்பது வேறு,,, தமிழ் நாடு முழுக்க எந்த சாதிகாரங்களும் (பள்ளன் உட்பட ) பறையன்களிடம் கோவில் வரி வாங்க மாட்டார்கள்,,, பறையர்களை கோவிலுக்கு உள்ளேயும் விட மாட்டார்கள்,,,",1
1849,Avanuga kadaila ethume vaangathega ava kadaiya moodittu poiduva.,1
692,பாரிஸ் கார்னர் யில வடக்கன்ஸ் கடை முதலாளி தமிழன் மூட்டை தூக்கும் தொழிலாளி,0
2921,"தம்பி ஒரு கம்பனி நடத்தி பாருங்கள் ,இவர்கள் இல்லை என்றால் நாகு வழிகணும் நாங்கள்.நமது தமிழர்கள் எல்லாம் மேனஜர் வேலைக்கு கீழே செய்வது கெளரவக் குறைவாக நினைக்கிறார்கள்.swigy & Zomato,IT company toilet கழுவ கூட ரெடி பட் கடினமாக உழைப்பதற்கு தயாராக இல்லை.",0
963,தமிழர்களின் ஒற்றுமை இல்லாமல் இருக்கிறோம் நம்முடைய தமிழர்களின் முற்றிலும் பாதிக்கப்படுவதற்கு முன் சீக்கிரமாக நமக்கான வாழ்வியல் இடங்களை அமைத்துக்கொள்வதற்கு தமிழக அரசாங்கம் சட்டப்படி நடவடிக்கை எடுத்து தமிழர்களை காக்க வேண்டும்,0
1761,வந்தேறிகள் இங்கு‌ இருந்தது போதும்.வாடகையை கட்டீட்டு போகட்டும்,0
5052,Dai neee paanithana😂😂😂😂 old bustandtta😁😁,1
2449,"I feel its not fair to corner some random hardworking labour. This is a larger problem and questioning simple citizens will only inject hatred. And particularly questions like, ""Why do you work for low wages"" is completely illogical and out of context. They work for low wages for their daily bread and butter. Govt. should take care of this and address this. Since this is an issue of under privileged people this goes unnoticed. Please respect the hardworking north Indian. They believe we'll provide them a livelihood. If someone should be questioned it is the govt. who pushed these people to immigrate from their own motherland and not the people.",1
2208,Day naam thamizhanda nanga rompa mosamanavanga ooothaaaaa,1
7543,ஒரு தோசைக்கு இவளோ அக்கபோரா ஆலுக்கொரு தோசை சுட்டு கொடுங்களே டா,0
6798,"Neeingal en sondam .
Ellorukkum mariyathi kuduppom .
Agamudaiyar ellorukkum mariyathi kuduppom that's prid",0
4797,Athu correct avan language naama learn panna five year aaguthu ithae vadakkan oru second la super ha pesuran,0
4098,வந்த போன நாய்கள் கிட்ட பணம் வாங்கி கொண்டு மதம் மாற்றுதல் செய்த போது நன்றாக இருந்தது இப்ப மிச்சம் இருக்கும் தமிழர்களையும் ஒழிக்க ரொம்ப சிரமப்படுகின்றனர்,1
2288,இந்த மானங்கெட்ட பசங்க திருந்த மாட்டாங்கபா!!!,0
899," @SaurabhGupta-sn4yv  Ironically caste system discrimination is what caused many asians to convert to other regions. Fortunately, now the caste system discrimination has heavily decreased. We don't care about caste and religion. All Tamils are Tamils and we are united.",0
5433,அவங்க ஹோலி பண்டிகை கொண்டாட போறானுங்க அதுக்குப் போயி கதை விடுறீங்க,0
4643, @rajasaravanan.r4266  nee enna velai da paakura. Velai lam niraya dhan iruku. Unaku velai tharala nu yaaru soldra... Nee dhan da comali loosa,0
2791, @sportsrocky poya..kaasu dhaan vaazhkanu nenaikira kanda dravida naayku vote potutu engaloda future life ayum spoil aakiraanga...,1
842,ஆரம்ப காலத்திலே சரி செய்ய வேண்டும் ....🙏,0
3041, @inuyasha4524   yaar sonna vandhu paarunga tamils panra adaavadiya,0
2944,Also take the interview of Tamil Nadu people working here in Mumbai.,0
